Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2017-02-01,230.0030975341797,230.2770088705191,226.8367638140373,229.22521625325848,11312284
2017-02-02,228.65548706054688,230.25508765732494,227.50509167538812,230.07979377077183,9099129
2017-02-03,226.4971160888672,230.17838999238342,225.71922023490347,229.2032885216931,13219481
2017-02-06,228.25009155273438,228.9622375512274,226.1465065316754,227.23116664395107,9991907
2017-02-07,225.89451599121094,228.40348282813298,225.0837671550574,228.32679175432503,9905562
2017-02-08,224.6345672607422,227.5050924264882,223.94433295283355,225.89452132915633,16230826
2017-02-09,226.29989624023438,226.57380755793764,224.99611873938824,225.25905956214984,9861688
2017-02-10,225.73016357421875,226.91342646355918,224.7221945566841,226.7929119266927,12518554
2017-02-13,225.6644287109375,226.57379492694608,223.94431370928484,226.35466295953427,8565757
2017-02-14,230.03598022460938,230.71527336216073,225.67542731256296,226.7929552132719,18244623
2017-02-15,230.3646240234375,231.7231953946146,229.03892025280555,230.71522638991155,15236663
2017-02-16,233.91441345214844,234.34170686131347,230.63852169409094,230.63852169409094,19655195
2017-02-17,235.66744995117188,236.2590961163073,231.93139632888574,233.69534970092332,14847356
2017-02-20,235.64553833007812,236.40152252627544,233.69534981629198,234.5827898097771,11650581
2017-02-21,238.4503173828125,239.05290476157148,235.13058692454322,235.60170388480802,14186476
2017-02-22,264.5917053222656,265.5010568060167,239.28292409646645,239.50205603859223,127323130
2017-02-23,259.1684875488281,267.7690940272843,258.42345914596257,265.9284493871031,62249698
2017-02-27,271.4722595214844,275.3945481700876,260.8338041381545,260.8666571160054,83422197
2017-02-28,271.2859802246094,273.4662710516185,269.1933363399269,269.96027633993856,36111716
2017-03-01,270.5080871582031,272.6774073952574,269.5220298454828,271.7351735517845,24385665
2017-03-02,271.0011291503906,274.93438810018756,268.8756322779892,271.2530994836367,18063590
2017-03-03,275.77801513671875,282.18738823080196,272.0529321604447,272.0529321604447,84305639
2017-03-06,286.0329895019531,287.49016380859985,277.2461494453081,278.0678541617324,66724743
2017-03-07,285.9453125,290.77698136192043,284.01702145098284,288.9911312073668,42071555
2017-03-08,282.9324035644531,286.5479276923552,281.81487579730856,286.5479276923552,43336972
2017-03-09,281.957275390625,284.42241866995744,280.8068946967048,282.66945064716174,31094457
2017-03-10,280.83978271484375,283.98421941385106,276.3587007836864,282.724250635049,24785585
2017-03-14,282.5599060058594,289.02407348622324,281.62864251529345,288.9692795139985,27765035
2017-03-15,285.9453125,288.43236737819194,282.75708215282054,282.8994937926333,24107889
2017-03-16,284.34576416015625,287.13958367402637,283.4582949583472,287.05193672885827,15924023
2017-03-17,285.0140075683594,289.2321180240876,284.43333209060324,286.613593127972,22727289
2017-03-20,280.6534729003906,286.2301694691917,280.1166208511735,286.175375513103,12869337
2017-03-21,276.9283752441406,281.33275051358873,275.9423180228829,280.9602510595368,22596181
2017-03-22,276.0299987792969,277.3885556210907,273.1485324538092,274.34273665370296,20291685
2017-03-23,279.01007080078125,279.9413341381721,275.65748768059166,276.78595662717277,11807911
2017-03-24,281.957275390625,283.1076853391976,277.9473109398877,279.1853678268675,16282523
2017-03-27,274.1455078125,280.20429225842906,273.29092095445947,278.527971515153,32452615
2017-03-28,272.9732971191406,276.97229205608886,272.1734747280234,275.6575584028628,21707345
2017-03-29,275.3616943359375,276.09575214330283,270.2561134074738,274.2770194864363,18924345
2017-03-30,278.42938232421875,279.3277926458154,274.5618589984057,275.0000936652086,27862325
2017-03-31,289.4403381347656,293.1106558939095,277.4104453657711,277.4104453657711,45390562
2017-04-03,301.2182312011719,302.5001114946149,292.97918535693117,294.0638600486101,44886623
2017-04-05,310.0599060058594,310.71728735471936,302.4125051940222,305.721265165486,40323877
2017-04-06,315.20928955078125,317.4881685029597,307.2551249531842,308.7451521897154,50620850
2017-04-07,308.21929931640625,314.2232913721382,307.3318592534013,311.4404419904555,31875272
2017-04-10,302.6864013671875,312.2292107880125,301.79893220247726,308.9642744530204,30768410
2017-04-11,300.71429443359375,306.8716677610684,300.22126574758386,304.1107012684822,32249647
2017-04-12,296.6933898925781,303.8039683500523,296.068890726405,303.0041460235815,27448279
2017-04-13,299.05987548828125,300.9443137881553,295.2361464191974,296.69332055125864,12713918
2017-04-17,304.9871826171875,305.79794605557015,299.10372095088104,299.10372095088104,11837502
2017-04-18,300.2431945800781,308.96430001861194,299.5419897353691,306.7621265491172,16016414
2017-04-19,299.9364318847656,302.94939844977137,297.471288060546,299.98025536365583,11572557
2017-04-20,300.1007385253906,303.8806153911781,298.9065050268288,302.17147072196843,8393496
2017-04-21,307.32086181640625,311.374649837,302.0728403483843,302.50013381105487,30230907
2017-04-24,310.5857238769531,314.44230535938516,306.816789314154,308.7560212930011,25512511
2017-04-25,313.96026611328125,321.6186362985289,312.4921507300193,319.92043308868165,36764315
2017-04-26,310.3775939941406,315.54890929511157,307.342745813705,314.4423521427872,16763153
2017-04-27,308.8547058105469,312.06487733084526,307.2551199250543,310.49814442003,12571594
2017-04-28,305.72125244140625,311.2212443406213,304.8009302931679,308.90951235689823,11848658
2017-05-02,300.3198547363281,307.21128586362573,299.3885913289949,307.21128586362573,18591411
2017-05-03,300.2212219238281,302.55486534292913,299.1036942992869,301.7112490049999,9500038
2017-05-04,297.5588684082031,302.30289011564446,296.70428159050874,301.2949211712497,14365934
2017-05-05,291.0509338378906,299.6186861036979,290.3387877741126,298.35871737261067,15598448
2017-05-08,289.5499572753906,293.51609889297754,288.88163463553036,291.434425262663,16066733
2017-05-09,291.5110778808594,292.23416510698564,289.29790497027534,290.11963888194185,21106150
2017-05-10,297.8109130859375,298.79697054422877,291.5768627645694,292.4862145130274,22906024
2017-05-11,297.90948486328125,300.14454029152614,296.1783993285229,298.9064834103308,13783848
2017-05-12,295.9154968261719,298.88461037187903,294.51311638199337,298.01908211976763,7523427
2017-05-15,294.5240173339844,297.21924842162235,292.2013149847593,297.21924842162235,6738085
2017-05-16,297.1972961425781,301.71122981918825,293.84468422749694,294.9512705426239,12655992
2017-05-17,296.4961242675781,299.31185519395035,295.3238026287817,296.47421253380577,9844573
2017-05-18,290.85369873046875,295.81683819203516,290.14155273886877,293.6804002172352,9790379
2017-05-19,288.99114990234375,292.68337961136086,287.05191748849916,292.0917627711307,12813204
2017-05-22,290.1524658203125,292.22319764595034,288.1913219101182,290.66740615337096,8801430
2017-05-23,286.0767822265625,291.40150895954815,285.2989010651615,290.49212814337096,9223001
2017-05-24,284.356689453125,287.86268408183787,283.78698434148356,286.5040979986178,14326531
2017-05-25,285.39752197265625,287.57778334996533,284.0827594460683,284.86066987160564,25922008
2017-05-26,293.0339660644531,294.58972832932193,284.86065579047096,285.72618385305856,21430443
2017-05-29,297.32879638671875,299.20229348720756,292.66145086734554,292.9682443916944,24022633
2017-05-30,297.86566162109375,299.0379832996835,295.4881652894662,297.10969215296217,9658309
2017-05-31,293.779052734375,299.7501917901032,292.70534826459004,299.542015641474,16423338
2017-06-01,291.0509338378906,293.625636014003,289.90055304398913,292.0260499943976,9534069
2017-06-02,290.283935546875,293.34072456729467,288.58573242648583,292.52996122462787,11495005
2017-06-05,291.2919616699219,293.84475209840235,288.33381874517136,290.612697841191,10835031
2017-06-06,287.6654968261719,292.2999612050616,287.2710855297523,292.2999612050616,9591064
2017-06-07,293.4064636230469,294.0638448496006,286.83276837610674,287.3148264888366,11199223
2017-06-08,291.8069152832031,294.6774406466213,291.0071222407612,293.6256479967469,7903123
2017-06-09,292.6833190917969,296.4631949585239,291.65343851340066,294.74308024858925,13836547
2017-06-12,289.12261962890625,291.37961607434136,288.5857674996751,290.67841130699674,8432435
2017-06-13,288.005126953125,290.77703487572745,287.27106912160934,289.37465442501144,6025338
2017-06-14,297.4602966308594,298.0080900245633,288.34475126774106,288.34475126774106,52939271
2017-06-15,303.256103515625,305.67742338758796,297.8108764274351,298.0080820438874,28290813
2017-06-16,304.31884765625,305.8526982769538,300.0459132918473,304.3845828576522,32710880
2017-06-19,308.7999572753906,310.23521998933904,304.62566881555745,304.62566881555745,15236956
2017-06-20,309.47918701171875,311.6156541552572,308.40548282026117,308.74512931535196,10142474
2017-06-21,311.59375,312.90848329087913,307.70428558022826,308.4821960169735,19992472
2017-06-22,313.92742919921875,316.7212484697732,312.84275446524657,313.22622444428765,22118609
2017-06-23,314.6286315917969,315.9762472535587,313.4782508109989,314.66151382350904,31143289
2017-06-27,314.9134826660156,316.1953631129135,312.2511335868611,313.78501362683903,32591540
2017-06-28,306.4443664550781,315.5270294353656,305.79795563398994,315.5270294353656,15567803
2017-06-29,305.1734313964844,308.9642786871054,304.60372626889966,306.77304661016433,12898245
2017-06-30,302.39056396484375,305.10767753186303,301.3058892332133,305.0200305945174,7814271
2017-07-03,302.6206359863281,305.6116902473523,300.4184627057501,304.18736894293255,9195278
2017-07-04,311.582763671875,312.71126179426693,304.3626575512641,304.58177487950036,18816782
2017-07-05,316.11865234375,317.1704448195307,312.0319823490559,313.2262157216902,27209010
2017-07-06,316.0967712402344,317.7292394465279,315.09974337494833,317.44435762521533,13590313
2017-07-07,326.74615478515625,328.19235855302117,315.5379951339073,316.1953471853673,35845310
2017-07-10,327.11865234375,328.8826201413536,326.29694765696473,327.6116810067517,3504540
2017-07-11,327.4473876953125,329.64956113889144,325.83683114887873,328.9045620832272,20995547
2017-07-12,331.11767578125,334.16349470048914,328.1375920668011,328.5539150304726,17104482
2017-07-13,336.179443359375,336.8199646631872,332.6566351628398,333.23089869252135,23010262
2017-07-14,338.75250244140625,339.2494504545176,334.73274649033704,335.71561429862214,20530867
2017-07-17,342.72808837890625,344.46187758149114,339.4703115005978,339.4703115005978,18749450
2017-07-18,335.6934814453125,342.7390668490359,333.7277755907634,341.6347413617533,19640167
2017-07-19,338.5758056640625,339.6911889799396,334.0811877476589,334.0811877476589,11790198
2017-07-20,337.6813049316406,342.3415524384327,336.5327780092869,340.07767170765715,13626050
2017-07-21,350.07177734375,351.55156325613746,341.22611702660265,342.34147056829033,97142371
2017-07-24,356.7530212402344,358.8843568144316,350.0718385746833,353.3848151348352,43429394
2017-07-25,353.85968017578125,358.8954175643232,352.8547265465519,358.84018801860725,20063064
2017-07-26,358.40948486328125,359.98867237737886,353.62775048089657,354.3124434895297,21954323
2017-07-27,352.236328125,360.3420676547318,350.8117419699547,359.5690604090265,18409364
2017-07-28,352.1590270996094,354.69899661558736,348.52578969054815,351.45224810162387,14331863
2017-07-31,356.7419738769531,357.5370965308563,352.501359039085,353.81551558707315,16567422
2017-08-01,354.179931640625,358.409488578495,351.50744682573736,358.409488578495,12311920
2017-08-02,359.8340759277344,361.26969023783977,355.1737992973622,355.5934612712648,20786240
2017-08-03,364.4501647949219,367.7189990775582,357.1505761799538,359.3150554294544,19707381
2017-08-04,358.2770080566406,367.2993580115906,356.7199062943362,367.2993580115906,18579866
2017-08-07,356.9959716796875,360.36414834799587,356.1566771950295,360.36414834799587,9537088
2017-08-08,353.94805908203125,358.03407279367644,350.4694229976509,357.36043739728524,10961296
2017-08-09,353.11981201171875,357.8021753882954,350.07189549111354,353.7161614536204,10436651
2017-08-10,349.9283142089844,354.85362263924844,348.5147856023607,351.84984854886034,10188164
2017-08-11,341.5133056640625,348.96749581420147,338.58681786909625,342.55137345857304,16996281
2017-08-14,347.4324951171875,349.96140694888464,344.77106775114976,344.77106775114976,13440617
2017-08-16,345.8974914550781,348.0840566366835,342.3857120219696,347.2005902980852,13576650
2017-08-17,346.1183166503906,352.8657566065738,344.8041602322947,346.5379491135567,15828719
2017-08-18,347.9515075683594,348.4815991602277,343.03725744731616,345.4336535968152,7935890
2017-08-21,345.5220031738281,349.88410534358263,344.6054226919537,348.30491773237475,7573558
2017-08-22,344.5612487792969,348.9454073569074,343.67778244122997,347.2005900892563,9533641
2017-08-23,349.4202575683594,350.41415347910686,343.03724961393664,345.6213907767642,8320052
2017-08-24,346.3281555175781,351.8608410324256,345.5440905608026,351.1761774659957,12654347
2017-08-28,345.996826171875,349.39814614579814,344.81518527932263,348.75765449737827,12316426
2017-08-29,338.3990783691406,346.2066721977142,337.92421634830305,344.9587734941719,15164812
2017-08-30,345.45574951171875,346.4938173172478,340.40898371851057,341.8004262707008,10334911
2017-08-31,352.1700744628906,352.82162389260805,347.6423131063957,347.86317232202674,25104625
2017-09-01,355.6155700683594,357.0511844708178,353.1639737771299,353.35168936859463,15431918
2017-09-04,356.3333740234375,361.36911157787165,352.46821979952165,356.80823608083756,21560532
2017-09-05,360.58502197265625,361.0819699176619,358.03402448744083,360.0107585638277,25216776
2017-09-06,363.412109375,364.9802688061407,358.4205730709698,359.21566626029073,48745984
2017-09-07,361.3801574707031,367.7411096049939,360.01080077906107,363.54466635224634,16205339
2017-09-08,360.8500671386719,363.6550675580082,358.72975975527726,362.21942372334445,13248413
2017-09-11,361.2917785644531,365.2452762826746,360.6954587109712,362.79368013282823,12690592
2017-09-12,363.8759765625,364.4281246612297,360.89428836771503,363.43422859630135,6500191
2017-09-13,375.0296325683594,379.84448116849643,363.1028816956903,363.9863479996521,29377106
2017-09-14,372.75469970703125,380.55126562556444,371.93752063969015,378.03341168690326,11867640
2017-09-15,371.8492126464844,376.73031954711837,368.7350090617626,371.9375563379193,28595395
2017-09-18,373.5056457519531,375.93518546398866,372.42340616228984,375.4713516471557,5061995
2017-09-19,370.43560791015625,374.91919712132307,369.7288584677731,374.8971112012486,7718697
2017-09-20,374.2124328613281,385.4103191373645,373.3068806155662,378.1659306584799,24942703
2017-09-21,371.650390625,376.2223238562813,369.39756763553936,374.14618824054907,12950541
2017-09-22,361.0709228515625,371.0098820444893,359.21564653725477,371.0098820444893,12294087
2017-09-25,362.9041442871094,365.73123084181907,355.68184118572685,360.01079996459333,14229631
2017-09-26,362.2635803222656,365.33361166354615,358.7739165010327,362.9703592493951,10564143
2017-09-27,353.00933837890625,364.73731653879764,351.3970366226274,364.69314469580945,18448855
2017-09-28,347.3993835449219,354.665858475459,344.6385547641164,353.23024402227946,29547622
2017-09-29,344.94775390625,350.46938144823713,344.152631283785,349.7405165870434,16666208
2017-10-03,352.6559753417969,355.0854857612182,346.91345863943957,351.1761890653594,18345748
2017-10-04,361.71148681640625,364.40602843646917,351.4412375981986,353.03145356480366,18907611
2017-10-05,364.0526428222656,365.95209114606996,361.6231323544488,364.4281035076078,10631751
2017-10-06,369.7509765625,370.7669584615433,363.3679386950757,363.98637399818506,12997688
2017-10-09,366.92388916015625,370.9657308241419,365.75330581009024,370.6123265858795,8850408
2017-10-10,372.46759033203125,374.2786948439745,367.0784781257912,367.0784781257912,14732024
2017-10-11,371.120361328125,379.1819593651979,369.28717068912994,373.39527044050953,15420644
2017-10-12,385.5207824707031,387.3098011978053,371.98172841606475,371.98172841606475,18642942
2017-10-13,387.1551818847656,393.44984701587765,385.7858251383049,388.41413850075946,21509701
2017-10-16,387.3097839355469,394.0240811128242,380.4629417397284,388.28159398583864,32009221
2017-10-17,386.2275390625,390.4902398782278,383.06913432627505,387.83984082578587,13898844
2017-10-18,403.9630432128906,405.4649153973405,386.51466353590337,387.5748172799893,36671941
2017-10-19,401.93109130859375,407.23186018590815,398.88314551823635,404.5372891583006,8014767
2017-10-23,415.1166687011719,417.3032631265493,401.57761712725727,403.2562059324335,27455320
2017-10-24,412.6872253417969,418.6285153892324,410.01476975761955,418.6285153892324,13857773
2017-10-25,415.1829833984375,417.83335280720166,410.5889645428576,415.2713270795823,10011782
2017-10-26,418.4959411621094,423.0899303247535,411.25155322218006,415.2271366445036,16840049
2017-10-27,410.74365234375,422.6041478776305,408.9104616001468,419.6445454753928,11498547
2017-10-30,416.33148193359375,417.6787525621229,411.07488545436416,412.57675752533976,7823263
2017-10-31,415.6026306152344,417.7671098544238,411.7816483214438,417.4137351173189,9504986
2017-11-01,420.7709045410156,423.08998534320716,417.7671306643662,418.6505970383469,17571371
2017-11-02,418.142578125,422.5157380123426,417.1045103286451,420.88132084905544,10277678
2017-11-03,417.5683898925781,422.27280962993365,415.29348075751415,422.27280962993365,4798537
2017-11-06,411.9141845703125,416.3315164424044,410.3681405304897,416.3315164424044,9757496
2017-11-07,400.5175476074219,413.0185341333475,398.9052457074993,412.2896986591095,20447574
2017-11-08,392.1687927246094,400.2083039441085,390.53440506757977,398.6622599719339,17752793
2017-11-09,397.7787780761719,401.9310490507787,394.0461395882117,395.23880877431213,15007224
2017-11-10,390.4239807128906,397.977572280075,388.36993103796044,397.977572280075,13923102
2017-11-13,386.6250915527344,393.97990996497236,385.8520547980707,390.9319642773842,9088619
2017-11-14,391.6828918457031,395.3492431294856,385.6311726738295,386.5146389856547,12481463
2017-11-15,390.35772705078125,393.4056432257304,387.81775758870765,390.7111017986682,15272059
2017-11-16,399.258544921875,400.2082689382064,391.1527766477398,391.1527766477398,15160866
2017-11-17,402.81451416015625,408.55700087016976,401.31261260639195,405.92871738189723,12219276
2017-11-20,406.76800537109375,408.31407885291696,399.7665913214557,400.2966534382785,9231195
2017-11-21,411.93621826171875,415.0725072752765,408.8220151675408,409.3962785586244,13082246
2017-11-22,411.14117431640625,414.63083845723384,407.91651175260876,414.1007468415369,11058315
2017-11-23,418.3192443847656,419.6002571623538,409.33001004843277,411.251543958419,16031638
2017-11-24,420.13037109375,423.8409238591258,418.49598341354334,419.6444808201569,13987125
2017-11-27,420.24078369140625,422.9574403908958,416.99406489672486,418.42970871229033,10237135
2017-11-28,416.7069396972656,420.2407753903719,414.38785910218934,419.57819778447004,10153618
2017-11-29,417.8775634765625,419.64449623806036,415.66891226829654,416.04437294804944,8038351
2017-11-30,407.0772399902344,415.8676727067371,406.1716877151554,415.8676727067371,20637767
2017-12-01,402.0194091796875,411.36201925477985,400.95925547231275,408.3582455026828,11114967
2017-12-04,398.2646789550781,403.6537911003411,396.38731670080915,403.5212755747048,10103208
2017-12-05,403.6095886230469,406.7237917007528,395.5480216815991,398.02170361347004,18306627
2017-12-06,409.330078125,410.94237995272846,401.44516790450166,401.97525953106214,24078081
2017-12-07,411.4945373535156,413.46024333177405,407.71772684673874,410.8319302245619,12095301
2017-12-08,406.8342590332031,413.8798743420738,405.97290810205186,412.51051773354504,12224184
2017-12-11,404.6918640136719,409.04293793006826,403.5433666230206,407.4747785490257,10792248
2017-12-12,404.4488830566406,410.3680863425814,401.0917348669224,404.60348449148694,15782031
2017-12-13,404.0292663574219,408.5790838521436,402.2844196930765,405.0231622502856,9147866
2017-12-14,407.05517578125,408.55704802113314,401.423088535458,405.95085015236765,10983157
2017-12-15,406.2821044921875,412.11296454830597,405.3765522457077,411.25158414374175,24408414
2017-12-18,406.8342590332031,411.980426134856,381.0592811695271,402.8366188141747,18581421
2017-12-19,409.0208435058594,409.4846478418375,406.3925304736846,407.98277574288807,8891691
2017-12-20,405.5753173828125,409.66133062672145,405.0673412109932,408.99875301130504,10443493
2017-12-21,403.2783203125,408.13737023314025,401.9752215226045,405.7078305292151,9071450
2017-12-22,406.5692138671875,407.4526801762004,401.6659920701318,404.0292740300846,10658428
2017-12-26,410.72149658203125,414.7412521846172,405.5753295123395,408.534931411343,11596338
2017-12-27,408.04901123046875,414.1227865442026,405.9507898983037,412.1350242970227,9520350
2017-12-28,408.2478332519531,412.7534793280383,405.9950102139105,408.71163761799204,15511891
2017-12-29,406.8563537597656,411.8258335984762,405.72994226128617,409.26380769646346,11089700
2018-01-01,401.86480712890625,407.5852081610255,400.8709111867806,407.5852081610255,9453202
2018-01-02,402.48321533203125,406.19376806809856,400.38499382911994,403.30042390928554,9499419
2018-01-03,404.0955810546875,409.04297529596624,403.32254425415965,408.6012273440015,13507800
2018-01-04,406.5250244140625,407.1876314889184,404.49306083752754,405.5753003845597,9008932
2018-01-05,407.8281555175781,409.44048674987306,406.50297074992386,407.18766379869743,7441284
2018-01-08,410.1693420410156,411.2515816485914,407.93860506339274,409.08710243343984,8827020
2018-01-09,415.6468200683594,416.949918953857,408.15948609823374,409.9926471118475,14294571
2018-01-10,416.2652893066406,418.4960265854087,413.23942928366586,416.55240631610997,11727682
2018-01-11,414.2332763671875,416.3977556186325,413.01849172708916,416.02226547112144,7849171
2018-01-12,419.2027587890625,420.8813479031911,414.45416741868405,416.55238906773815,15071161
2018-01-15,419.26898193359375,423.3991671219498,417.52416468209697,419.6444720789422,11120925
2018-01-16,407.6956787109375,418.628535172278,406.3925797408605,418.628535172278,10825151
2018-01-17,408.38037109375,410.368163174072,400.6500620064502,409.0429782829287,13204016
2018-01-18,406.2600402832031,410.6331708154021,404.22807647207054,410.36813974974456,9381821
2018-01-19,411.3840637207031,412.753420187635,407.3201366707548,407.71768321325516,9973533
2018-01-22,429.1416931152344,430.3785342098395,415.2271791983068,418.7610151096373,45700733
2018-01-23,434.33203125,437.7333516251692,430.6877657381498,430.6877657381498,22526810
2018-01-24,426.8667907714844,433.6694316398229,425.23237357649236,433.6694316398229,14289485
2018-01-25,426.6679992675781,429.3625405987675,422.36109724488693,427.5514361058626,13669901
2018-01-29,426.049560546875,431.7037037022086,423.752565811496,426.8005113405526,9897064
2018-01-30,419.8211669921875,426.623837213525,419.20273170398895,426.623837213525,9182956
2018-01-31,424.6360168457031,426.049545211856,415.91181306733864,419.64445149338667,12551686
2018-02-01,416.9278564453125,429.6276161578227,413.72530911312856,425.4974600493438,16524809
2018-02-02,399.4794006347656,416.9719498362159,397.99961456855874,413.0184523703565,28965593
2018-02-05,398.5075988769531,403.07953165825154,389.5183937255702,394.9075055299333,19191099
2018-02-06,394.0682678222656,396.6744951650226,384.74774304894396,387.39814223714365,24062503
2018-02-07,395.0842590332031,399.94330958207723,393.1406388136535,398.6843824701822,15532284
2018-02-08,399.5677490234375,402.2623196457638,394.1786372659936,396.63026277546993,13825894
2018-02-09,396.6081848144531,398.4413456444961,391.37364490021434,392.69885906222356,11580639
2018-02-12,404.4047546386719,405.5974238941796,398.4634647955566,398.88312679383546,11877059
2018-02-14,412.4221496582031,416.33147544800437,406.8342349735693,407.71770126099653,22247829
2018-02-15,413.3056335449219,417.76710752483655,409.9926274541938,414.18909986996863,13363743
2018-02-16,406.96685791015625,416.37572701904713,405.5532997847092,415.0505125905387,9628162
2018-02-19,409.4846496582031,411.6933007185078,403.5433600239128,406.834250693511,8941900
2018-02-20,406.87841796875,410.61105650084346,405.862465620646,410.368111374123,8458450
2018-02-21,410.5227355957031,411.91417815860615,407.3422743896304,410.8098525795759,11917390
2018-02-22,408.3141174316406,411.2516337348806,406.3925831021823,407.27604953423787,11196908
2018-02-23,412.6872253417969,414.34372849582064,407.60731575496516,408.777899129094,10610664
2018-02-26,414.65289306640625,417.39163565172885,413.7252549243972,414.7854085885204,8435611
2018-02-27,419.8653259277344,422.2064925053509,414.49829974095985,414.78541671116307,14021366
2018-02-28,421.6543273925781,422.7807387941539,416.6406761416063,417.8554312227402,56650480
2018-03-01,418.9377136230469,424.01762315313385,417.8554739505857,419.53406300825355,8956590
2018-03-05,408.20367431640625,419.71076450184205,407.0993486846546,416.5523890668225,12325694
2018-03-06,402.3507385253906,413.5486260881023,399.81079835099007,410.36816464562503,16019726
2018-03-07,393.0301818847656,401.6439272474934,392.27923105957655,401.6439272474934,15853546
2018-03-08,402.61572265625,403.96302280572274,394.5983269581754,396.5198315639016,13283967
2018-03-09,403.3446044921875,406.1054331827107,402.4390522099005,404.1397271653191,10638527
2018-03-12,410.94232177734375,412.17919223514866,405.310264908018,406.3925044431907,8315150
2018-03-13,411.62701416015625,413.4602044376182,406.98885315542566,411.64910007947003,11148731
2018-03-14,410.3902282714844,411.7154130953788,406.03918363386197,410.27979866009423,14724464
2018-03-15,402.7703552246094,410.5669218033103,401.9752620106834,408.60121571667827,12711836
2018-03-16,397.5800476074219,401.8427486428174,391.3958123202465,401.53351623740934,30814962
2018-03-19,395.5701599121094,400.60586811883854,394.0240863848267,397.99967032673925,12630833
2018-03-20,393.0522766113281,399.32485543939316,391.83752140311753,394.59835013975066,15192983
2018-03-21,396.18853759765625,398.5959619191376,394.598321826149,395.28298536522124,14715126
2018-03-22,401.15802001953125,402.8366089726244,395.6805642320225,395.7909938358825,22129723
2018-03-23,394.8634033203125,397.5579449540399,392.7430956959439,393.4056733990502,23469999
2018-03-26,398.0438232421875,399.4573516819354,394.2449268584004,394.88544805847977,13227705
2018-03-27,397.4695739746094,402.3065383113062,396.2327328598373,400.7384083677235,15179544
2018-03-28,389.91595458984375,395.72472856594,388.72328540357233,395.702642645587,19160609
2018-04-02,394.4436950683594,397.9775603530314,391.59455230442575,394.46578098920827,12494499
2018-04-03,397.359130859375,398.30885495689813,391.04238048147505,393.5823498776638,13922126
2018-04-04,395.30511474609375,402.77036314525293,394.0461876454072,399.6340736114515,14214534
2018-04-05,401.18011474609375,401.97523739854904,399.103979173534,399.8107581409622,8527915
2018-04-06,402.4169616699219,405.72993836820274,399.7665921061819,401.09177688805187,9664888
2018-04-09,404.6256103515625,405.95082461261825,403.10165228472334,403.10165228472334,7813897
2018-04-10,405.08941650390625,408.11527599655466,403.8084036604986,405.68573634213647,8455132
2018-04-11,411.185302734375,412.02456768250596,404.6476640963641,407.18763332207226,13140816
2018-04-12,410.235595703125,413.7473455406373,408.2478038744319,410.7435718769946,10822592
2018-04-13,414.7191467285156,415.9780736633673,410.2355869924607,412.0024900903959,12616816
2018-04-16,413.924072265625,415.2272006795392,410.1472910217412,412.77557479784633,8934275
2018-04-17,417.1045227050781,418.407651084965,413.4602570925726,415.2271898371154,9599816
2018-04-18,414.3437194824219,418.84936550176684,413.0405911150599,417.546266621617,7360987
2018-04-19,416.2431640625,417.4358333225374,413.0185015426797,414.82960609806076,9802587
2018-04-20,409.8821716308594,416.0443201038607,406.922599439,414.3436748125996,7326696
2018-04-23,413.4602355957031,417.14867286069017,410.1472589873449,410.80983661669,7674482
2018-04-24,428.5011901855469,430.996987890017,413.01851620279723,413.3719204500571,19921115
2018-04-25,428.6999816894531,433.6915179925618,425.6299500807275,430.09142425772006,14079382
2018-04-26,430.8423767089844,436.4302624121801,425.05568822053596,429.8043088875614,34096999
2018-04-27,440.0966491699219,446.59008724744325,435.32594251849457,437.22539081014816,25518647
2018-04-30,425.5195007324219,438.46220422459254,424.06177097879834,433.7798710455857,19406069
2018-05-02,429.6717834472656,432.54301221606227,426.2925195096566,427.1538999351803,13381914
2018-05-03,424.76861572265625,431.96883346071934,423.7305477925111,431.96883346071934,8634812
2018-05-04,421.3893127441406,426.1379036539284,419.6444660305814,425.3206950990202,8302649
2018-05-07,428.92083740234375,429.91473336789875,422.44948540897167,423.5538109832315,7683268
2018-05-08,427.1981201171875,433.77993187798836,426.3588255181898,431.79213974407304,10792648
2018-05-09,431.4386901855469,434.7958387419284,425.0556818979233,426.66801315469206,9831044
2018-05-10,433.4043884277344,434.9283759705078,430.3564428293989,432.89641223828414,8781584
2018-05-11,436.982421875,437.88794463972954,431.902512588023,433.44855655160154,8774740
2018-05-14,435.8117980957031,438.17508005448985,431.43866788109705,438.17508005448985,5642499
2018-05-15,432.4325866699219,441.73102509162663,431.41660478439,434.24369122395944,10501479
2018-05-16,422.3611145019531,430.24602450349516,420.7267267971373,430.24602450349516,18840763
2018-05-17,417.5904541015625,424.06180638800646,415.88977907606545,423.7746893923712,10353948
2018-05-18,412.5105285644531,421.19053176549426,411.69331996725697,417.70086764500707,11440117
2018-05-21,411.40618896484375,413.32772307835273,407.3201756052975,411.1411579111766,14491208
2018-05-22,409.374267578125,412.5768149360713,408.60123077111336,412.20135423788395,11310073
2018-05-23,402.9691162109375,409.0429212216042,401.59973017681125,409.0429212216042,9991028
2018-05-24,404.5592956542969,406.83420421729545,402.0414419896049,403.7420871886662,11632489
2018-05-25,406.7459411621094,407.8944386304119,403.9409700030995,404.62563360721043,17782410
